,bill_no,cashier_id
6266,551815,3
6267,551816,4
6268,551817,4
6269,551818,26
6270,551819,2
6271,551820,26
6272,551821,4
6273,551822,2
6274,551823,2
6275,551824,1
6276,551825,3
6277,551833,4
6278,551834,2
6279,551835,3
6280,551836,4
6281,551839,1
6282,551840,1
6283,551842,2
6284,551843,4
6285,551844,4
6286,551845,2
6287,551846,2
6288,551847,3
6289,551848,4
6290,551849,3
6291,551850,3
6292,551851,3
6293,551852,1
6294,551853,4
6295,551854,2
6296,551855,4
6297,551856,4
6298,551857,3
6299,551858,1
6300,551859,3
6301,551860,4
6302,551862,2
6303,551868,9
6304,551869,1
6305,551870,4
6306,551872,2
6307,551874,4
6308,551875,1
6309,551876,1
6310,551877,2
6311,551878,1
6312,551879,3
6313,551880,1
6314,551881,1
6315,551882,2
6316,551883,1
6317,551884,4
6318,551885,3
6319,551886,26
6320,551887,27
6321,551888,2
6322,551889,3
6323,551890,1
6324,551891,1
6325,551893,1
6326,551894,2
6327,551895,2
6328,551896,3
6329,551897,4
6330,551907,1
6331,551944,2
6332,551945,3
6333,551946,4
6334,551952,3
6335,551953,1
6336,551954,2
6337,551955,1
6338,551956,3
6339,551957,3
6340,551958,4
6341,551959,1
6342,551960,1
6343,551961,3
6344,551962,3
6345,551963,4
6346,551966,2
6347,551967,4
6348,551976,3
6349,551977,1
6350,551978,3
6351,551979,4
6352,551980,1
6353,551981,2
6354,551982,1
6355,551983,1
6356,551984,4
6357,551985,29
6358,551986,2
6359,551987,4
6360,551988,14
6361,551989,3
6362,551990,3
6363,551991,1
6364,551992,2
6365,551993,1
6366,551994,4
6367,551995,1
6368,551996,1
6369,551997,2
6370,551998,4
6371,552000,1
6372,552004,3
6373,552005,2
6374,552006,4
6375,552007,2
6376,552008,26
6377,552009,1
6378,552010,1
6379,552011,3
6380,552013,7
6381,552017,3
6382,552018,1
6383,552023,3
6384,552025,3
6385,552028,1
6386,552032,4
6387,552033,1
6388,552034,4
6389,552035,2
6390,552036,4
6391,552037,2
6392,552039,2
6393,552040,9
6394,552041,3
6395,552042,4
6396,552044,1
6397,552045,3
6398,552046,1
6399,552048,1
6400,552051,3
6401,552053,4
6402,552054,4
6403,552055,2
6404,552056,1
6405,552057,3
6406,552058,4
6407,552059,1
6408,552060,2
6409,552061,2
6410,552062,4
6411,552063,1
6412,552064,2
6413,552065,2
6414,552078,2
6415,552080,1
6416,552108,4
6417,552121,3
6418,552127,4
6419,552134,1
6420,552139,3
6421,552149,3
6422,552166,1
6423,552167,2
6424,552168,1
6425,552169,2
6426,552170,4
6427,552171,4
6428,552176,4
6429,552179,2
6430,552180,1
6431,552181,1
6432,552182,2
6433,552183,4
6434,552184,4
6435,552185,2
6436,552186,2
6437,552188,29
6438,552191,3
6439,552192,3
6440,552193,3
6441,552194,1
6442,552195,2
6443,552196,4
6444,552197,3
6445,552198,3
6446,552202,31
6447,552211,26
6448,552217,3
6449,552229,2
6450,552231,1
6451,552232,2
6452,552233,3
6453,552234,1
6454,552235,4
6455,552236,2
6456,552238,1
6457,552239,3
6458,552240,2
6459,552242,2
6460,552243,1
6461,552244,3
6462,552245,2
6463,552246,3
6464,552247,3
6465,552248,2
6466,552249,1
6467,552250,2
6468,552251,2
6469,552252,3
6470,552253,1
6471,552254,4
6472,552255,4
6473,552256,2
6474,552257,1
6475,552259,2
6476,552260,4
6477,552261,4
6478,552263,3
6479,552264,2
6480,552265,2
6481,552266,3
6482,552267,4
6483,552268,2
6484,552269,2
6485,552270,1
6486,552271,4
6487,552272,1
6488,552273,2
6489,552274,3
6490,552275,2
6491,552276,4
6492,552277,3
6493,552278,2
6494,552279,1
6495,552280,1
6496,552281,3
6497,552282,2
6498,552283,4
6499,552284,4
6500,552285,3
6501,552286,1
6502,552287,1
6503,552288,1
6504,552289,3
6505,552290,3
6506,552291,4
6507,552292,1
6508,552293,3
6509,552294,4
6510,552295,2
6511,552296,1
6512,552297,2
6513,552298,1
6514,552299,1
6515,552302,1
6516,552303,3
6517,552304,1
6518,552305,2
6519,552306,3
6520,552307,4
6521,552308,2
6522,552309,1
6523,552310,1
6524,552311,3
6525,552312,3
6526,552313,1
6527,552314,1
6528,552315,27
6529,552316,2
6530,552318,4
6531,552319,1
6532,552320,4
6533,552321,3
6534,552322,3
6535,552323,3
6536,552324,2
6537,552325,27
6538,552326,1
6539,552327,2
6540,552328,1
6541,552329,7
6542,552330,2
6543,552332,3
6544,552333,2
6545,552336,1
6546,552337,26
6547,552338,2
6548,552340,2
6549,552341,1
6550,552342,2
6551,552353,3
6552,552357,4
6553,552358,3
6554,552364,2
6555,552365,2
6556,552371,2
6557,552372,2
6558,552376,3
6559,552404,4
6560,552410,3
6561,552418,4
6562,552441,4
6563,552442,3
6564,552444,1
6565,552445,2
6566,552446,2
6567,552447,3
6568,552448,3
6569,552449,30
6570,552450,4
6571,552451,2
6572,552452,3
6573,552453,3
6574,552454,2
6575,552456,1
6576,552457,4
6577,552460,3
6578,552461,3
6579,552463,1
6580,552464,27
6581,552465,2
6582,552466,2
6583,552467,1
6584,552468,2
6585,552469,4
6586,552472,4
6587,552479,4
6588,552491,4
6589,552492,1
6590,552493,1
6591,552508,3
6592,552514,2
6593,552520,4
6594,552521,3
6595,552522,2
6596,552523,4
6597,552524,1
6598,552525,2
6599,552526,3
6600,552528,4
6601,552529,1
6602,552530,2
6603,552531,4
6604,552532,2
6605,552533,4
6606,552534,3
6607,552536,3
6608,552537,1
6609,552538,1
6610,552542,1
6611,552543,29
6612,552544,4
6613,552545,1
6614,552547,3
6615,552548,3
6616,552550,1
6617,552551,4
6618,552554,2
6619,552555,4
6620,552557,3
6621,552558,1
6622,552559,1
6623,552560,1
6624,552561,1
6625,552562,3
6626,552563,2
6627,552565,1
6628,552566,2
6629,552567,2
6630,552571,4
6631,552572,1
6632,552573,1
6633,552574,4
6634,552575,1
6635,552576,1
6636,552577,3
6637,552614,2
6638,552624,4
6639,552631,27
6640,552638,3
6641,552639,3
6642,552640,1
6643,552641,1
6644,552642,1
6645,552643,2
6646,552644,2
6647,552645,2
6648,552646,3
6649,552647,4
6650,552648,4
6651,552649,26
6652,552651,4
6653,552652,1
6654,552654,3
6655,552655,3
6656,552656,26
6657,552657,2
6658,552658,3
6659,552659,2
6660,552660,2
6661,552661,2
6662,552662,2
6663,552663,4
6664,552664,3
6665,552665,1
6666,552666,2
6667,552667,1
6668,552668,1
6669,552669,3
6670,552670,4
6671,552671,2
6672,552672,1
6673,552673,4
6674,552674,1
6675,552675,4
6676,552676,1
6677,552677,3
6678,552678,1
6679,552681,3
6680,552683,3
6681,552684,4
6682,552687,1
6683,552690,2
6684,552692,3
6685,552694,1
6686,552695,2
6687,552696,3
6688,552697,4
6689,552699,4
6690,552702,3
6691,552703,2
6692,552708,4
6693,552710,3
6694,552711,2
6695,552712,1
6696,552713,3
6697,552714,4
6698,552715,2
6699,552716,1
6700,552717,8
6701,552721,3
6702,552723,3
6703,552724,3
6704,552725,1
6705,552726,1
6706,552727,3
6707,552728,2
6708,552729,4
6709,552730,2
6710,552732,3
6711,552734,1
6712,552735,3
6713,552764,3
6714,552769,4
6715,552770,3
6716,552779,3
6717,552786,1
6718,552789,2
6719,552802,3
6720,552803,2
6721,552804,3
6722,552806,1
6723,552811,2
6724,552813,2
6725,552814,3
6726,552815,1
6727,552816,3
6728,552817,2
6729,552818,4
6730,552819,1
6731,552820,2
6732,552821,1
6733,552822,2
6734,552823,2
6735,552824,4
6736,552825,2
6737,552826,27
6738,552827,3
6739,552828,2
6740,552829,2
6741,552830,3
6742,552831,2
6743,552832,3
6744,552834,4
6745,552835,2
6746,552837,1
6747,552838,4
6748,552839,3
6749,552842,2
6750,552843,4
6751,552844,26
6752,552845,16
6753,552846,16
6754,552847,4
6755,552848,3
6756,552850,4
6757,552851,27
6758,552852,2
6759,552853,1
6760,552854,4
6761,552855,2
6762,552857,1
6763,552859,1
6764,552860,4
6765,552861,3
6766,552862,2
6767,552864,3
6768,552865,2
6769,552866,1
6770,552867,2
6771,552869,3
6772,552870,1
6773,552871,26
6774,552872,4
6775,552873,4
6776,552874,26
6777,552875,26
6778,552877,3
6779,552878,26
6780,552879,1
6781,552880,2
6782,552881,2
6783,552882,16
6784,552883,16
6785,552884,29
6786,552885,16
6787,552886,2
6788,552887,2
6789,552888,4
6790,552890,3
6791,552891,2
6792,552892,4
6793,552893,2
6794,552894,1
6795,552904,4
6796,552905,4
6797,552945,4
6798,552946,27
6799,552947,2
6800,552948,3
6801,552949,2
6802,552950,3
6803,552951,4
6804,552952,3
6805,552953,3
6806,552954,3
6807,552955,3
6808,552956,32
6809,552957,8
6810,552958,3
6811,552959,4
6812,552960,2
6813,552961,2
6814,552962,4
6815,552963,1
6816,552964,2
6817,552965,4
6818,552966,4
6819,552967,3
6820,552968,2
6821,552969,1
6822,552970,4
6823,552971,4
6824,552972,3
6825,552973,4
6826,552974,1
6827,552975,2
6828,552977,4
6829,552978,26
6830,552988,4
6831,552990,2
6832,553000,2
6833,553001,4
6834,553002,4
6835,553004,4
6836,553005,1
6837,553006,4
6838,553007,3
6839,553008,1
6840,553009,3
6841,553011,3
6842,553012,1
6843,553013,1
6844,553014,4
6845,553015,3
6846,553016,4
6847,553017,13
6848,553021,4
6849,553022,4
6850,553034,1
6851,553035,2
6852,553036,2
6853,553037,26
6854,553038,26
6855,553039,2
6856,553040,4
6857,553042,2
6858,553043,3
6859,553044,27
6860,553045,20
6861,553046,2
6862,553047,3
6863,553048,4
6864,553049,2
6865,553050,1
6866,553051,3
6867,553052,4
6868,553053,1
6869,553054,3
6870,553055,1
6871,553056,3
6872,553057,3
6873,553058,2
6874,553059,1
6875,553060,2
6876,553061,1
6877,553062,4
6878,553063,1
6879,553064,1
6880,553067,4
6881,553074,2
6882,553088,4
6883,553093,3
6884,553095,2
6885,553099,2
6886,553100,4
6887,553102,2
6888,553120,3
6889,553125,1
6890,553129,1
6891,553130,4
6892,553131,4
6893,553134,3
6894,553140,1
6895,553141,4
6896,553142,2
6897,553143,27
6898,553144,4
6899,553145,3
6900,553146,4
6901,553148,24
6902,553149,3
6903,553151,2
6904,553152,4
6905,553153,1
6906,553154,1
6907,553155,3
6908,553156,1
6909,553157,4
6910,553158,3
6911,553159,1
6912,553160,3
6913,553161,27
6914,553162,3
6915,553164,2
6916,553165,3
6917,553166,4
6918,553167,2
6919,553168,1
6920,553169,3
6921,553170,4
6922,553172,3
6923,553173,4
6924,553174,4
6925,553175,1
6926,553176,4
6927,553177,3
6928,553178,2
6929,553179,1
6930,553180,3
6931,553181,1
6932,553182,2
6933,553183,1
6934,553184,4
6935,553185,3
6936,553186,3
6937,553187,2
6938,553188,3
6939,553189,1
6940,553190,1
6941,553191,1
6942,553192,2
6943,553193,1
6944,553194,3
6945,553195,27
6946,553196,4
6947,553197,4
6948,553198,4
6949,553199,2
6950,553200,4
6951,553201,1
6952,553202,4
6953,553204,1
6954,553205,4
6955,553207,4
6956,553208,27
6957,553209,3
6958,553211,3
6959,553212,1
6960,553213,3
6961,553214,2
6962,553215,4
6963,553216,1
6964,553217,4
6965,553218,3
6966,553219,3
6967,553220,1
6968,553221,2
6969,553223,2
6970,553224,1
6971,553225,1
6972,553226,1
6973,553227,3
6974,553228,3
6975,553229,2
6976,553235,1
6977,553239,1
6978,553315,2
6979,553316,27
6980,553317,4
6981,553319,4
6982,553339,3
6983,553340,4
6984,553341,3
6985,553342,2
6986,553343,2
6987,553344,2
6988,553345,1
6989,553346,4
6990,553347,2
6991,553350,3
6992,553351,2
6993,553352,1
6994,553353,1
6995,553356,3
6996,553363,4
6997,553368,3
6998,553369,3
6999,553371,3
7000,553374,4
7001,553377,4
7002,553379,1
7003,553380,2
7004,553381,3
7005,553382,1
7006,553383,3
7007,553384,3
7008,553385,4
7009,553386,1
7010,553387,4
7011,553388,4
7012,553389,1
7013,553390,2
7014,553392,1
7015,553393,2
7016,553402,2
7017,553403,1
7018,553404,4
7019,553405,1
7020,553406,3
7021,553408,4
7022,553410,4
7023,553411,27
7024,553412,4
7025,553415,29
7026,553416,1
7027,553417,4
7028,553418,4
7029,553419,1
7030,553420,2
7031,553421,2
7032,553422,3
7033,553423,4
7034,553427,2
7035,553461,3
7036,553462,3
7037,553463,3
7038,553464,2
7039,553465,4
7040,553467,4
7041,553468,2
7042,553469,3
7043,553470,2
7044,553471,3
7045,553472,3
7046,553473,4
7047,553474,2
7048,553475,1
7049,553476,4
7050,553477,2
7051,553484,3
7052,553485,4
7053,553487,2
7054,553488,4
7055,553489,4
7056,553490,2
7057,553491,3
7058,553496,2
7059,553497,3
7060,553498,3
7061,553499,1
7062,553500,4
7063,553501,1
7064,553503,3
7065,553504,2
7066,553505,3
7067,553506,1
7068,553507,2
7069,553509,1
7070,553515,1
7071,553520,2
7072,553522,4
7073,553523,2
7074,553524,4
7075,553525,1
7076,553526,1
7077,553527,4
7078,553537,1
7079,553538,3
7080,553540,2
7081,553541,1
7082,553542,1
7083,553543,1
7084,553544,4
7085,553545,4
7086,553546,32
7087,553547,26
7088,553549,3
7089,553550,2
7090,553551,1
7091,553552,1
7092,553553,3
7093,553556,1
7094,553565,1
7095,553566,27
7096,553567,2
7097,553570,4
7098,553571,3
7099,553572,2
7100,553573,4
7101,553574,2
7102,553575,1
7103,553576,2
7104,553577,27
7105,553578,3
7106,553579,4
7107,553585,3
7108,553607,4
7109,553612,3
7110,553614,2
7111,553625,1
7112,553638,1
7113,553650,3
7114,553653,1
7115,553654,3
7116,553655,4
7117,553657,4
7118,553658,3
7119,553660,1
7120,553661,2
7121,553662,2
7122,553663,4
7123,553664,2
7124,553666,27
7125,553668,4
7126,553670,2
7127,553671,1
7128,553672,2
7129,553673,2
7130,553674,8
7131,553675,3
7132,553676,1
7133,553677,4
7134,553678,4
7135,553679,2
7136,553680,3
7137,553681,4
7138,553682,16
7139,553683,1
7140,553684,2
7141,553685,2
7142,553689,4
7143,553690,1
7144,553691,2
7145,553701,1
7146,553702,1
7147,553703,1
7148,553706,3
7149,553707,3
7150,553708,1
7151,553709,2
7152,553710,2
7153,553711,1
7154,553712,3
7155,553713,1
7156,553714,3
7157,553715,4
7158,553718,3
7159,553720,2
7160,553721,1
7161,553722,3
7162,553724,1
7163,553725,3
7164,553726,4
7165,553727,2
7166,553730,4
7167,553731,26
7168,553732,26
7169,553733,1
7170,553734,3
7171,553735,4
7172,553736,1
7173,553737,4
7174,553738,2
7175,553739,3
7176,553740,3
7177,553741,26
7178,553742,2
7179,553747,3
7180,553749,2
7181,553750,3
7182,553751,4
7183,553752,4
7184,553753,2
7185,553754,2
7186,553755,3
7187,553762,3
7188,553765,1
7189,553766,4
7190,553767,4
7191,553768,2
7192,553781,3
7193,553828,3
7194,553829,1
7195,553830,1
7196,553832,4
7197,553833,2
7198,553834,3
7199,553835,2
7200,553836,3
7201,553837,4
7202,553838,27
7203,553839,4
7204,553842,26
7205,553843,27
7206,553844,1
7207,553845,1
7208,553846,3
7209,553847,1
7210,553848,2
7211,553849,3
7212,553850,4
7213,553852,3
7214,553853,4
7215,553855,3
7216,553856,1
7217,553857,2
7218,553858,4
7219,553859,1
7220,553860,2
7221,553861,4
7222,553863,2
7223,553864,4
7224,553867,3
7225,553868,3
7226,553869,2
7227,553870,3
7228,553871,2
7229,553872,2
7230,553873,4
7231,553874,2
7232,553876,1
7233,553878,4
7234,553879,2
7235,553881,3
7236,553882,1
7237,553883,4
7238,553884,26
7239,553885,26
7240,553886,1
7241,553887,1
7242,553888,1
7243,553889,4
7244,553890,3
7245,553891,2
7246,553892,2
7247,553893,1
7248,553894,2
7249,553895,2
7250,553896,2
7251,553898,1
7252,553899,1
7253,553900,30
7254,553902,4
7255,553907,3
7256,553908,2
7257,553909,3
7258,553911,2
7259,553912,2
7260,553913,4
7261,553915,2
7262,553916,2
7263,553917,2
7264,553918,2
7265,553919,3
7266,553920,2
7267,553921,4
7268,553922,1
7269,553923,4
7270,553925,4
7271,553927,1
7272,553928,1
7273,553929,4
7274,553930,3
7275,553932,1
7276,553933,2
7277,553934,3
7278,553935,2
7279,553936,1
7280,553937,2
7281,553938,1
7282,553940,2
7283,553941,3
7284,553942,3
7285,553946,3
7286,553952,3
7287,553978,3
7288,553979,2
7289,553996,2
7290,553997,27
7291,554000,3
7292,554003,4
7293,554007,1
7294,554008,1
7295,554009,3
7296,554013,1
7297,554014,1
7298,554015,2
7299,554016,3
7300,554018,2
7301,554019,1
7302,554026,2
7303,554027,1
7304,554028,1
7305,554030,3
7306,554031,4
7307,554032,2
7308,554033,4
7309,554034,1
7310,554035,4
7311,554036,2
7312,554037,32
7313,554038,16
7314,554039,2
7315,554040,1
7316,554041,4
7317,554042,3
7318,554043,2
7319,554050,4
7320,554051,4
7321,554053,4
7322,554054,1
7323,554055,4
7324,554056,2
7325,554057,2
7326,554058,2
7327,554059,2
7328,554060,2
7329,554062,4
7330,554063,3
7331,554064,3
7332,554065,1
7333,554066,4
7334,554067,2
7335,554068,3
7336,554069,1
7337,554070,3
7338,554071,1
7339,554072,4
7340,554073,2
7341,554074,1
7342,554075,3
7343,554076,4
7344,554077,2
7345,554078,2
7346,554079,4
7347,554080,3
7348,554081,1
7349,554082,4
7350,554083,3
7351,554084,4
7352,554085,3
7353,554086,1
7354,554087,4
7355,554088,2
7356,554089,1
7357,554090,4
7358,554091,2
7359,554092,4
7360,554093,1
7361,554094,3
7362,554096,4
7363,554097,27
7364,554098,4
7365,554099,4
7366,554101,3
7367,554102,4
7368,554103,3
7369,554104,26
7370,554105,3
7371,554106,26
7372,554107,3
7373,554108,2
7374,554109,27
7375,554110,2
7376,554111,2
7377,554112,4
7378,554113,2
7379,554114,4
7380,554115,2
7381,554116,1
7382,554117,2
7383,554118,2
7384,554119,2
7385,554120,3
7386,554121,1
7387,554122,3
7388,554123,1
7389,554124,4
7390,554125,1
7391,554126,32
7392,554129,2
7393,554130,2
7394,554131,3
7395,554132,31
7396,554134,27
7397,554135,4
7398,554137,26
7399,554138,3
7400,554142,4
7401,554146,1
7402,554147,29
7403,554151,3
7404,554156,1
7405,554157,2
7406,554158,4
7407,554159,29
7408,554160,1
7409,554161,29
7410,554162,4
7411,554163,3
7412,554164,3
7413,554181,1
7414,554202,2
7415,554207,2
7416,554261,1
7417,554264,3
7418,554265,2
7419,554268,3
7420,554269,1
7421,554270,3
7422,554271,1
7423,554272,3
7424,554274,2
7425,554275,3
7426,554277,1
7427,554278,2
7428,554279,1
7429,554280,1
7430,554281,2
7431,554282,2
7432,554283,3
7433,554285,4
7434,554286,2
7435,554289,1
7436,554293,1
7437,554306,2
7438,554307,1
7439,554309,1
7440,554310,4
7441,554315,3
7442,554323,1
7443,554324,26
7444,554325,26
7445,554326,2
7446,554329,2
7447,554337,3
7448,554347,2
7449,554348,1
7450,554349,4
7451,554350,1
7452,554351,4
7453,554353,3
7454,554354,4
7455,554355,4
7456,554356,27
7457,554358,4
7458,554359,2
7459,554362,3
7460,554363,26
7461,554364,1
7462,554365,4
7463,554366,1
7464,554367,3
7465,554368,3
7466,554370,2
7467,554371,4
7468,554372,2
7469,554375,4
7470,554376,3
7471,554379,1
7472,554380,4
7473,554381,3
7474,554382,2
7475,554392,2
7476,554415,4
7477,554421,3
7478,554424,4
7479,554436,1
7480,554441,3
7481,554465,2
7482,554483,3
7483,554484,2
7484,554485,1
7485,554487,3
7486,554489,1
7487,554490,3
7488,554491,1
7489,554492,1
7490,554494,2
7491,554495,1
7492,554496,2
7493,554497,2
7494,554498,3
7495,554502,3
7496,554503,2
7497,554504,4
7498,554505,1
7499,554506,3
7500,554507,3
7501,554508,4
7502,554509,1
7503,554510,1
7504,554511,2
7505,554512,2
7506,554513,2
7507,554514,4
7508,554515,4
7509,554520,3
7510,554524,2
7511,554526,1
7512,554534,1
7513,554538,4
7514,554542,2
7515,554543,4
7516,554545,2
7517,554546,2
7518,554547,3
7519,554549,1
7520,554552,1
7521,554554,2
7522,554555,27
7523,554556,2
7524,554557,3
7525,554560,4
7526,554561,4
7527,554570,1
7528,554579,2
7529,554597,4
7530,554598,2
7531,554603,4
7532,554617,3
7533,554628,4
7534,554629,3
7535,554630,3
7536,554631,1
7537,554632,1
7538,554635,2
7539,554636,4
7540,554637,2
7541,554638,4
7542,554640,1
7543,554641,1
7544,554642,16
7545,554643,1
7546,554644,3
7547,554645,1
7548,554646,2
7549,554647,3
7550,554648,27
7551,554649,4
7552,554650,27
7553,554651,14
7554,554652,3
7555,554653,2
7556,554654,14
7557,554655,3
7558,554656,2
7559,554658,3
7560,554663,1
7561,554664,3
7562,554665,2
7563,554666,3
7564,554667,1
7565,554668,1
7566,554669,3
7567,554670,3
7568,554671,1
7569,554672,4
7570,554674,1
7571,554682,3
7572,554683,1
7573,554684,1
7574,554694,4
7575,554695,4
7576,554697,3
7577,554698,2
7578,554699,26
7579,554700,26
7580,554701,2
7581,554702,2
7582,554703,4
7583,554704,1
7584,554705,2
7585,554706,4
7586,554707,4
7587,554708,4
7588,554709,3
7589,554710,1
7590,554711,26
7591,554712,4
7592,554713,26
7593,554714,3
7594,554718,2
7595,554756,2
7596,554762,3
7597,554765,3
7598,554787,3
7599,554788,3
7600,554789,3
7601,554794,26
7602,554795,4
7603,554798,1
7604,554808,1
7605,554809,4
7606,554810,1
7607,554811,2
7608,554812,2
7609,554813,2
7610,554814,1
7611,554815,3
7612,554816,2
7613,554817,4
7614,554818,1
7615,554819,3
7616,554820,4
7617,554821,4
7618,554822,2
7619,554823,2
7620,554824,4
7621,554825,2
7622,554826,27
7623,554827,16
7624,554832,1
7625,554834,4
7626,554835,2
7627,554836,3
7628,554837,4
7629,554838,1
7630,554839,3
7631,554840,27
7632,554841,3
7633,554842,4
7634,554843,1
7635,554844,4
7636,554845,1
7637,554850,2
7638,554853,1
7639,554854,2
7640,554855,1
7641,554858,4
7642,554859,4
7643,554860,2
7644,554861,26
7645,554865,1
7646,554866,3
7647,554869,2
7648,554906,4
7649,554915,2
7650,554916,3
7651,554917,3
7652,554918,1
7653,554919,3
7654,554920,1
7655,554921,3
7656,554922,4
7657,554923,4
7658,554924,3
7659,554927,1
7660,554929,4
7661,554932,1
7662,554933,3
7663,554934,2
7664,554935,4
7665,554936,4
7666,554937,3
7667,554938,29
7668,554939,1
7669,554940,27
7670,554941,2
7671,554942,4
7672,554943,3
7673,554944,4
7674,554945,1
7675,554946,3
7676,554947,2
7677,554948,2
7678,554949,2
7679,554950,2
7680,554951,3
7681,554952,3
7682,554953,3
7683,554954,2
7684,554955,2
7685,554956,2
7686,554957,2
7687,554958,4
7688,554959,3
7689,554960,4
7690,554961,4
7691,554963,3
7692,554964,3
7693,554965,2
7694,554966,4
7695,554967,3
7696,554968,1
7697,554969,2
7698,554974,4
7699,554975,2
7700,554976,3
7701,554977,1
7702,554978,1
7703,554979,1
7704,554980,3
7705,554981,2
7706,554982,3
7707,554984,2
7708,554985,26
7709,554986,1
7710,554987,1
7711,554988,3
7712,554989,3
7713,554990,4
7714,554991,3
7715,554992,3
7716,554993,4
7717,554994,2
7718,554995,4
